minority,female,ses,mathach,size,sector,SCHOOL,ses_mean,N_BREAK,CWCses
0,1,-.078,12.052,493,0,4642,.11544262295082,61,-.19344262295082
0,1,.242,12.094,493,0,4642,.11544262295082,61,.12655737704918
0,1,.682,8.107,493,0,4642,.11544262295082,61,.56655737704918
0,0,-.148,11.605,493,0,4642,.11544262295082,61,-.26344262295082
0,0,-.288,6.734,493,0,4642,.11544262295082,61,-.40344262295082
0,1,.232,17.102,493,0,4642,.11544262295082,61,.11655737704918
0,1,.102,7.701,493,0,4642,.11544262295082,61,-.0134426229508197
0,0,.212,11.134,493,0,4642,.11544262295082,61,.0965573770491803
0,1,-.168,20.986,493,0,4642,.11544262295082,61,-.28344262295082
1,0,-.118,10.124,493,0,4642,.11544262295082,61,-.23344262295082
0,1,-.058,8.178,493,0,4642,.11544262295082,61,-.17344262295082
0,1,-.278,-.365,493,0,4642,.11544262295082,61,-.39344262295082
0,0,.892,24.993,493,0,4642,.11544262295082,61,.77655737704918
0,1,1.222,16.606,493,0,4642,.11544262295082,61,1.10655737704918
0,0,.892,19.103,493,0,4642,.11544262295082,61,.77655737704918
0,0,.422,9.03,493,0,4642,.11544262295082,61,.30655737704918
0,1,.542,19.141,493,0,4642,.11544262295082,61,.42655737704918
0,0,-.338,7.071,493,0,4642,.11544262295082,61,-.45344262295082
0,0,.482,24.421,493,0,4642,.11544262295082,61,.36655737704918
0,1,-.338,9.223,493,0,4642,.11544262295082,61,-.45344262295082
1,0,-.678,6.88,493,0,4642,.11544262295082,61,-.79344262295082
0,0,.012,10.252,493,0,4642,.11544262295082,61,-.10344262295082
0,1,.442,11.86,493,0,4642,.11544262295082,61,.32655737704918
0,1,-.618,3.085,493,0,4642,.11544262295082,61,-.73344262295082
0,0,.762,16.919,493,0,4642,.11544262295082,61,.64655737704918
0,1,1.312,18.829,493,0,4642,.11544262295082,61,1.19655737704918
0,0,-1.198,8.644,493,0,4642,.11544262295082,61,-1.31344262295082
0,1,.142,19.521,493,0,4642,.11544262295082,61,.0265573770491803
0,0,1.152,15.12,493,0,4642,.11544262295082,61,1.03655737704918
0,1,-.498,23.238,493,0,4642,.11544262295082,61,-.61344262295082
0,1,-1.168,5.507,493,0,4642,.11544262295082,61,-1.28344262295082
0,1,-.048,14.832,493,0,4642,.11544262295082,61,-.16344262295082
0,1,.232,8.738,493,0,4642,.11544262295082,61,.11655737704918
0,1,-2.218,17.326,493,0,4642,.11544262295082,61,-2.33344262295082
0,1,-.238,3.812,493,0,4642,.11544262295082,61,-.35344262295082
0,1,-.768,19.685,493,0,4642,.11544262295082,61,-.88344262295082
0,1,.342,20.136,493,0,4642,.11544262295082,61,.22655737704918
0,0,-.478,9.209,493,0,4642,.11544262295082,61,-.59344262295082
0,1,.622,16.225,493,0,4642,.11544262295082,61,.50655737704918
0,1,.502,18.846,493,0,4642,.11544262295082,61,.38655737704918
0,1,.712,22.07,493,0,4642,.11544262295082,61,.59655737704918
0,0,.382,15.776,493,0,4642,.11544262295082,61,.26655737704918
0,1,-.478,14.918,493,0,4642,.11544262295082,61,-.59344262295082
0,1,-.368,17.864,493,0,4642,.11544262295082,61,-.48344262295082
0,1,.942,18.308,657,1,4868,.361117647058824,34,.580882352941176
0,1,.622,6.968,657,1,4868,.361117647058824,34,.260882352941176
0,1,.902,19.078,657,1,4868,.361117647058824,34,.540882352941176
1,0,-1.048,10.261,657,1,4868,.361117647058824,34,-1.40911764705882
1,0,-.718,13.335,657,1,4868,.361117647058824,34,-1.07911764705882
1,0,.952,8.91,657,1,4868,.361117647058824,34,.590882352941176
1,0,1.342,10.724,657,1,4868,.361117647058824,34,.980882352941176
0,0,.242,12.68,657,1,4868,.361117647058824,34,-.119117647058824
0,0,.582,17.77,657,1,4868,.361117647058824,34,.220882352941176
1,1,.852,16.411,657,1,4868,.361117647058824,34,.490882352941176
1,0,.522,12.298,657,1,4868,.361117647058824,34,.160882352941176
0,0,.462,13.816,657,1,4868,.361117647058824,34,.100882352941176
0,1,1.512,15.524,657,1,4868,.361117647058824,34,1.15088235294118
0,0,1.112,15.352,657,1,4868,.361117647058824,34,.750882352941176
1,0,-.928,16.163,657,1,4868,.361117647058824,34,-1.28911764705882
0,1,.862,16.413,657,1,4868,.361117647058824,34,.500882352941176
0,1,.342,8.425,657,1,4868,.361117647058824,34,-.0191176470588236
1,0,-1.058,8.874,657,1,4868,.361117647058824,34,-1.41911764705882
0,0,.852,20.69,657,1,4868,.361117647058824,34,.490882352941176
0,0,.772,18.53,657,1,4868,.361117647058824,34,.410882352941176
1,1,-.248,7.358,657,1,4868,.361117647058824,34,-.609117647058824
0,0,1.342,12.694,657,1,4868,.361117647058824,34,.980882352941176
1,0,-.228,18.399,657,1,4868,.361117647058824,34,-.589117647058824
1,0,.562,13.879,657,1,4868,.361117647058824,34,.200882352941176
0,0,.172,18.479,657,1,4868,.361117647058824,34,-.189117647058824
0,0,.802,4.102,657,1,4868,.361117647058824,34,.440882352941176
1,0,-.058,9.101,657,1,4868,.361117647058824,34,-.419117647058824
1,0,-.338,10.405,657,1,4868,.361117647058824,34,-.699117647058824
0,1,.352,14.209,657,1,4868,.361117647058824,34,-.00911764705882367
0,0,1.322,-1.607,657,1,4868,.361117647058824,34,.960882352941176
1,0,-.158,9.368,657,1,4868,.361117647058824,34,-.519117647058824
0,1,-.198,.098,657,1,4868,.361117647058824,34,-.559117647058824
1,1,-.528,5.071,657,1,4868,.361117647058824,34,-.889117647058824
0,0,.362,16.46,657,1,4868,.361117647058824,34,.000882352941176334
0,1,.992,11.731,603,1,4931,.364758620689655,58,.627241379310345
0,1,.902,19.996,603,1,4931,.364758620689655,58,.537241379310345
0,0,.572,13.938,603,1,4931,.364758620689655,58,.207241379310345
0,1,-.678,12.188,603,1,4931,.364758620689655,58,-1.04275862068966
0,1,.142,7.914,603,1,4931,.364758620689655,58,-.222758620689655
1,1,1.262,17.168,603,1,4931,.364758620689655,58,.897241379310345
0,0,.952,23.528,603,1,4931,.364758620689655,58,.587241379310345
0,1,-.038,23.878,603,1,4931,.364758620689655,58,-.402758620689655
0,1,.652,20.876,603,1,4931,.364758620689655,58,.287241379310345
0,0,.632,5.982,603,1,4931,.364758620689655,58,.267241379310345
0,0,.412,9.801,603,1,4931,.364758620689655,58,.0472413793103448
0,0,-1.058,23.023,603,1,4931,.364758620689655,58,-1.42275862068966
0,1,1.512,8.075,603,1,4931,.364758620689655,58,1.14724137931034
0,1,.602,13.499,603,1,4931,.364758620689655,58,.237241379310345
0,1,.162,9.112,603,1,4931,.364758620689655,58,-.202758620689655
0,1,.142,18.617,603,1,4931,.364758620689655,58,-.222758620689655
0,1,.442,11.966,603,1,4931,.364758620689655,58,.0772413793103448
0,1,.922,5.592,603,1,4931,.364758620689655,58,.557241379310345
0,0,-.118,21.358,603,1,4931,.364758620689655,58,-.482758620689655
0,0,1.142,9.792,603,1,4931,.364758620689655,58,.777241379310345
0,1,.142,10.018,603,1,4931,.364758620689655,58,-.222758620689655
0,1,-.018,12.89,603,1,4931,.364758620689655,58,-.382758620689655
0,0,-.298,21.037,603,1,4931,.364758620689655,58,-.662758620689655
0,0,.392,16.75,603,1,4931,.364758620689655,58,.0272413793103448
0,1,.162,12.406,603,1,4931,.364758620689655,58,-.202758620689655
0,1,.282,22.432,603,1,4931,.364758620689655,58,-.0827586206896552
1,1,-.148,14.492,603,1,4931,.364758620689655,58,-.512758620689655
0,1,.732,10.421,603,1,4931,.364758620689655,58,.367241379310345
0,1,.792,15.168,603,1,4931,.364758620689655,58,.427241379310345
0,1,-.278,4.447,603,1,4931,.364758620689655,58,-.642758620689655
0,0,.102,10.62,603,1,4931,.364758620689655,58,-.262758620689655
0,1,-.748,11.435,603,1,4931,.364758620689655,58,-1.11275862068966
0,1,.922,18.775,603,1,4931,.364758620689655,58,.557241379310345
0,0,.022,12.858,603,1,4931,.364758620689655,58,-.342758620689655
0,0,-1.788,3.033,603,1,4931,.364758620689655,58,-2.15275862068966
0,0,.762,21.534,603,1,4931,.364758620689655,58,.397241379310345
0,1,1.452,22.846,603,1,4931,.364758620689655,58,1.08724137931034
0,1,1.362,12.577,603,1,4931,.364758620689655,58,.997241379310345
0,1,.822,13.272,603,1,4931,.364758620689655,58,.457241379310345
0,0,.162,12.773,603,1,4931,.364758620689655,58,-.202758620689655
0,0,.742,15.267,603,1,4931,.364758620689655,58,.377241379310345
0,1,-.398,19.21,603,1,4931,.364758620689655,58,-.762758620689655
0,0,.052,15.758,603,1,4931,.364758620689655,58,-.312758620689655
0,1,-.678,8.39,603,1,4931,.364758620689655,58,-1.04275862068966
0,1,.132,8.463,603,1,4931,.364758620689655,58,-.232758620689655
0,1,1.212,11.085,603,1,4931,.364758620689655,58,.847241379310345
0,0,.932,12.201,603,1,4931,.364758620689655,58,.567241379310345
0,0,1.192,17.529,603,1,4931,.364758620689655,58,.827241379310345
0,1,-.618,9.183,603,1,4931,.364758620689655,58,-.982758620689655
0,0,.712,15.265,603,1,4931,.364758620689655,58,.347241379310345
0,1,.972,9.276,603,1,4931,.364758620689655,58,.607241379310345
0,1,1.082,20.194,603,1,4931,.364758620689655,58,.717241379310345
0,1,.622,7.125,603,1,4931,.364758620689655,58,.257241379310345
0,1,-.018,7.555,603,1,4931,.364758620689655,58,-.382758620689655
0,0,-.208,17.332,603,1,4931,.364758620689655,58,-.572758620689655
1,0,1.192,7.85,603,1,4931,.364758620689655,58,.827241379310345
0,1,.512,16.616,603,1,4931,.364758620689655,58,.147241379310345
0,1,-.658,13.75,603,1,4931,.364758620689655,58,-1.02275862068966
0,0,-.018,2.35,258,1,5192,-.0637142857142857,28,.0457142857142857
0,1,1.072,2.839,258,1,5192,-.0637142857142857,28,1.13571428571429
0,0,-.358,4.057,258,1,5192,-.0637142857142857,28,-.294285714285714
0,0,-1.098,3.418,258,1,5192,-.0637142857142857,28,-1.03428571428571
0,1,.392,17.088,258,1,5192,-.0637142857142857,28,.455714285714286
0,0,-.598,15.389,258,1,5192,-.0637142857142857,28,-.534285714285714
1,1,-.828,10.63,258,1,5192,-.0637142857142857,28,-.764285714285714
0,0,.262,6.166,258,1,5192,-.0637142857142857,28,.325714285714286
1,0,1.192,5.043,258,1,5192,-.0637142857142857,28,1.25571428571429
0,1,1.342,17.913,258,1,5192,-.0637142857142857,28,1.40571428571429
0,1,-1.278,15.054,258,1,5192,-.0637142857142857,28,-1.21428571428571
0,1,-.918,17.072,258,1,5192,-.0637142857142857,28,-.854285714285714
0,1,-.648,19.141,258,1,5192,-.0637142857142857,28,-.584285714285714
1,0,-.538,-.576,258,1,5192,-.0637142857142857,28,-.474285714285714
1,0,-.368,4.88,258,1,5192,-.0637142857142857,28,-.304285714285714
0,1,-1.218,5.137,258,1,5192,-.0637142857142857,28,-1.15428571428571
1,1,-.888,4.311,258,1,5192,-.0637142857142857,28,-.824285714285714
0,1,.252,13.482,258,1,5192,-.0637142857142857,28,.315714285714286
1,0,-.528,.313,258,1,5192,-.0637142857142857,28,-.464285714285714
0,0,-.568,17.158,258,1,5192,-.0637142857142857,28,-.504285714285714
0,0,.032,15.37,258,1,5192,-.0637142857142857,28,.0957142857142857
0,1,.352,10.721,258,1,5192,-.0637142857142857,28,.415714285714286
1,1,1.262,22.451,258,1,5192,-.0637142857142857,28,1.32571428571429
0,1,.372,19.575,258,1,5192,-.0637142857142857,28,.435714285714286
0,0,.752,21.91,258,1,5192,-.0637142857142857,28,.815714285714286
0,1,-.468,10.97,258,1,5192,-.0637142857142857,28,-.404285714285714
0,0,1.202,3.943,258,1,5192,-.0637142857142857,28,1.26571428571429
0,1,.052,5.661,258,1,5192,-.0637142857142857,28,.115714285714286
0,1,.612,24.993,700,1,5404,.824982456140351,57,-.212982456140351
0,1,1.182,5.868,700,1,5404,.824982456140351,57,.357017543859649
0,1,1.072,15.281,700,1,5404,.824982456140351,57,.247017543859649
0,1,1.152,13.555,700,1,5404,.824982456140351,57,.327017543859649
0,1,.842,15.762,700,1,5404,.824982456140351,57,.0170175438596492
0,1,.862,20.144,700,1,5404,.824982456140351,57,.0370175438596492
0,1,.622,16.423,700,1,5404,.824982456140351,57,-.202982456140351
0,1,.442,4.072,700,1,5404,.824982456140351,57,-.382982456140351
0,1,1.422,16.985,700,1,5404,.824982456140351,57,.597017543859649
0,1,1.452,7.204,700,1,5404,.824982456140351,57,.627017543859649
0,1,.992,20.379,700,1,5404,.824982456140351,57,.167017543859649
0,1,.652,24.095,700,1,5404,.824982456140351,57,-.172982456140351
0,1,.542,11.046,700,1,5404,.824982456140351,57,-.282982456140351
0,1,.932,21.524,700,1,5404,.824982456140351,57,.107017543859649
0,1,1.122,17.537,700,1,5404,.824982456140351,57,.297017543859649
0,1,-.318,11.833,700,1,5404,.824982456140351,57,-1.14298245614035
0,1,.242,19.467,700,1,5404,.824982456140351,57,-.582982456140351
0,1,.802,3.552,700,1,5404,.824982456140351,57,-.0229824561403508
0,1,.732,19.425,700,1,5404,.824982456140351,57,-.0929824561403508
0,1,1.012,17.994,700,1,5404,.824982456140351,57,.187017543859649
1,1,.592,19.859,700,1,5404,.824982456140351,57,-.232982456140351
0,1,1.342,15.497,700,1,5404,.824982456140351,57,.517017543859649
0,1,.932,24.138,700,1,5404,.824982456140351,57,.107017543859649
0,1,.392,14.573,700,1,5404,.824982456140351,57,-.432982456140351
0,1,-.358,4.096,700,1,5404,.824982456140351,57,-1.18298245614035
0,1,.532,8.47,700,1,5404,.824982456140351,57,-.292982456140351
1,1,-.898,20.776,700,1,5404,.824982456140351,57,-1.72298245614035
0,1,.832,9.106,700,1,5404,.824982456140351,57,.00701754385964914
0,1,1.172,10.713,700,1,5404,.824982456140351,57,.347017543859649
0,1,-.468,10.817,700,1,5404,.824982456140351,57,-1.29298245614035
0,1,1.172,20.794,700,1,5404,.824982456140351,57,.347017543859649
0,1,1.072,7.128,700,1,5404,.824982456140351,57,.247017543859649
0,1,1.172,22.896,700,1,5404,.824982456140351,57,.347017543859649
0,1,.422,16.895,700,1,5404,.824982456140351,57,-.402982456140351
0,1,.482,8.215,700,1,5404,.824982456140351,57,-.342982456140351
0,1,.982,4.837,700,1,5404,.824982456140351,57,.157017543859649
0,1,1.182,16.713,700,1,5404,.824982456140351,57,.357017543859649
0,1,-.098,14.106,700,1,5404,.824982456140351,57,-.922982456140351
0,1,1.242,13.711,700,1,5404,.824982456140351,57,.417017543859649
0,1,.952,17.312,700,1,5404,.824982456140351,57,.127017543859649
0,1,1.262,12.411,700,1,5404,.824982456140351,57,.437017543859649
0,1,1.072,14.927,700,1,5404,.824982456140351,57,.247017543859649
0,1,.902,18.802,700,1,5404,.824982456140351,57,.0770175438596492
0,1,1.512,22.08,700,1,5404,.824982456140351,57,.687017543859649
1,1,.762,9.395,700,1,5404,.824982456140351,57,-.0629824561403508
0,1,1.072,24.479,700,1,5404,.824982456140351,57,.247017543859649
0,1,.702,9.987,700,1,5404,.824982456140351,57,-.122982456140351
0,1,.902,16.574,700,1,5404,.824982456140351,57,.0770175438596492
0,1,.452,23.81,700,1,5404,.824982456140351,57,-.372982456140351
0,1,1.122,17.163,700,1,5404,.824982456140351,57,.297017543859649
0,1,1.302,21.819,700,1,5404,.824982456140351,57,.477017543859649
0,1,1.182,20.686,700,1,5404,.824982456140351,57,.357017543859649
0,1,1.512,19.015,700,1,5404,.824982456140351,57,.687017543859649
0,1,1.262,13.664,700,1,5404,.824982456140351,57,.437017543859649
0,1,.932,23.137,700,1,5404,.824982456140351,57,.107017543859649
0,1,1.422,4.682,700,1,5404,.824982456140351,57,.597017543859649
0,1,.632,18.232,700,1,5404,.824982456140351,57,-.192982456140351
0,1,1.362,22.521,1118,1,5619,.420333333333333,66,.941666666666667
0,0,.502,24.133,1118,1,5619,.420333333333333,66,.0816666666666666
0,1,-.858,6.756,1118,1,5619,.420333333333333,66,-1.27833333333333
0,0,-.098,16.338,1118,1,5619,.420333333333333,66,-.518333333333333
0,1,.162,4.408,1118,1,5619,.420333333333333,66,-.258333333333333
0,0,.542,6.388,1118,1,5619,.420333333333333,66,.121666666666667
0,0,1.012,23.566,1118,1,5619,.420333333333333,66,.591666666666667
0,0,.772,18.315,1118,1,5619,.420333333333333,66,.351666666666667
0,1,-.728,16.721,1118,1,5619,.420333333333333,66,-1.14833333333333
0,0,.842,24.993,1118,1,5619,.420333333333333,66,.421666666666667
0,0,.782,19.032,1118,1,5619,.420333333333333,66,.361666666666667
0,0,.582,21.031,1118,1,5619,.420333333333333,66,.161666666666667
0,0,1.422,18.6,1118,1,5619,.420333333333333,66,1.00166666666667
0,0,1.512,21.666,1118,1,5619,.420333333333333,66,1.09166666666667
0,1,-.288,.452,1118,1,5619,.420333333333333,66,-.708333333333333
0,0,-1.258,-.368,1118,1,5619,.420333333333333,66,-1.67833333333333
0,0,.182,17.817,1118,1,5619,.420333333333333,66,-.238333333333333
0,1,.842,11.827,1118,1,5619,.420333333333333,66,.421666666666667
0,0,1.182,14.457,1118,1,5619,.420333333333333,66,.761666666666666
0,0,-.338,18.272,1118,1,5619,.420333333333333,66,-.758333333333333
0,1,.362,12.905,1118,1,5619,.420333333333333,66,-.0583333333333334
0,1,.412,15.936,1118,1,5619,.420333333333333,66,-.00833333333333341
0,0,1.122,23.746,1118,1,5619,.420333333333333,66,.701666666666667
0,0,.922,19.757,1118,1,5619,.420333333333333,66,.501666666666667
0,0,1.292,18.915,1118,1,5619,.420333333333333,66,.871666666666667
0,1,-.118,23.124,1118,1,5619,.420333333333333,66,-.538333333333333
0,0,.772,17.193,1118,1,5619,.420333333333333,66,.351666666666667
0,1,-.098,24.133,1118,1,5619,.420333333333333,66,-.518333333333333
0,0,.562,16.703,1118,1,5619,.420333333333333,66,.141666666666667
0,1,.972,20.17,1118,1,5619,.420333333333333,66,.551666666666667
0,0,.912,15.977,1118,1,5619,.420333333333333,66,.491666666666667
0,0,.632,23.043,1118,1,5619,.420333333333333,66,.211666666666667
0,0,1.062,22.051,1118,1,5619,.420333333333333,66,.641666666666667
0,1,-.478,10.506,1118,1,5619,.420333333333333,66,-.898333333333333
0,1,.412,21.451,1118,1,5619,.420333333333333,66,-.00833333333333341
0,0,-.728,1.135,1118,1,5619,.420333333333333,66,-1.14833333333333
0,0,.522,18.737,1118,1,5619,.420333333333333,66,.101666666666667
0,1,.042,16.443,1118,1,5619,.420333333333333,66,-.378333333333333
0,0,.202,7.751,1118,1,5619,.420333333333333,66,-.218333333333333
0,0,.932,14.44,1118,1,5619,.420333333333333,66,.511666666666667
0,1,.472,1.701,1118,1,5619,.420333333333333,66,.0516666666666666
0,1,.542,9.264,1118,1,5619,.420333333333333,66,.121666666666667
0,0,.102,18.749,1118,1,5619,.420333333333333,66,-.318333333333333
0,1,.312,19.491,1118,1,5619,.420333333333333,66,-.108333333333333
0,1,.112,17.474,1118,1,5619,.420333333333333,66,-.308333333333333
0,0,.252,3.352,1118,1,5619,.420333333333333,66,-.168333333333333
0,1,.792,18.116,1118,1,5619,.420333333333333,66,.371666666666667
0,0,.562,22.08,1118,1,5619,.420333333333333,66,.141666666666667
0,1,.612,3.254,1118,1,5619,.420333333333333,66,.191666666666667
0,1,.642,8.529,1118,1,5619,.420333333333333,66,.221666666666667
0,1,.062,24.247,1118,1,5619,.420333333333333,66,-.358333333333333
0,1,1.282,14.76,1118,1,5619,.420333333333333,66,.861666666666667
0,0,.562,24.479,1118,1,5619,.420333333333333,66,.141666666666667
0,0,-1.048,2.866,1118,1,5619,.420333333333333,66,-1.46833333333333
0,0,.842,16.236,1118,1,5619,.420333333333333,66,.421666666666667
0,1,.932,22.517,1118,1,5619,.420333333333333,66,.511666666666667
0,0,-.188,11.755,1118,1,5619,.420333333333333,66,-.608333333333333
0,1,.032,24.479,1118,1,5619,.420333333333333,66,-.388333333333333
0,1,.372,9.939,1118,1,5619,.420333333333333,66,-.0483333333333334
0,0,.932,23.062,1118,1,5619,.420333333333333,66,.511666666666667
0,0,.752,9.572,1118,1,5619,.420333333333333,66,.331666666666667
0,1,.082,8.647,1118,1,5619,.420333333333333,66,-.338333333333333
0,0,.392,17.795,1118,1,5619,.420333333333333,66,-.0283333333333334
0,1,.542,-.988,1118,1,5619,.420333333333333,66,.121666666666667
0,1,.172,16.649,1118,1,5619,.420333333333333,66,-.248333333333333
0,1,-.218,18.406,1118,1,5619,.420333333333333,66,-.638333333333333
0,0,.512,11.876,1152,0,5640,-.17659649122807,57,.68859649122807
0,1,-1.068,14.283,1152,0,5640,-.17659649122807,57,-.89140350877193
0,1,-.458,3.714,1152,0,5640,-.17659649122807,57,-.28140350877193
0,0,.632,23.048,1152,0,5640,-.17659649122807,57,.80859649122807
0,1,-.038,18.066,1152,0,5640,-.17659649122807,57,.13859649122807
0,1,-.768,1.427,1152,0,5640,-.17659649122807,57,-.59140350877193
0,1,-.518,7.582,1152,0,5640,-.17659649122807,57,-.34140350877193
0,0,.262,24.107,1152,0,5640,-.17659649122807,57,.43859649122807
0,1,-.798,23.424,1152,0,5640,-.17659649122807,57,-.62140350877193
0,1,-.078,7.261,1152,0,5640,-.17659649122807,57,.0985964912280702
0,0,.252,.443,1152,0,5640,-.17659649122807,57,.42859649122807
0,1,-.138,12.338,1152,0,5640,-.17659649122807,57,.0385964912280702
0,0,-.058,6.035,1152,0,5640,-.17659649122807,57,.11859649122807
0,1,.532,10.579,1152,0,5640,-.17659649122807,57,.70859649122807
0,0,.332,18.225,1152,0,5640,-.17659649122807,57,.50859649122807
0,1,-.978,10.193,1152,0,5640,-.17659649122807,57,-.80140350877193
0,1,.832,19.16,1152,0,5640,-.17659649122807,57,1.00859649122807
0,0,-.548,9.223,1152,0,5640,-.17659649122807,57,-.37140350877193
0,1,-.648,20.145,1152,0,5640,-.17659649122807,57,-.47140350877193
0,0,-1.198,7.131,1152,0,5640,-.17659649122807,57,-1.02140350877193
0,0,-1.168,3.927,1152,0,5640,-.17659649122807,57,-.99140350877193
0,0,-.648,16.722,1152,0,5640,-.17659649122807,57,-.47140350877193
0,0,.972,20.907,1152,0,5640,-.17659649122807,57,1.14859649122807
0,1,.072,22.406,1152,0,5640,-.17659649122807,57,.24859649122807
0,0,-.468,24.545,1152,0,5640,-.17659649122807,57,-.29140350877193
0,0,-.658,21.579,1152,0,5640,-.17659649122807,57,-.48140350877193
0,1,-.118,16.509,1152,0,5640,-.17659649122807,57,.0585964912280702
0,0,-.368,11.534,1152,0,5640,-.17659649122807,57,-.19140350877193
0,0,.752,16.197,1152,0,5640,-.17659649122807,57,.92859649122807
0,0,-.508,22.107,1152,0,5640,-.17659649122807,57,-.33140350877193
0,0,.012,23.768,1152,0,5640,-.17659649122807,57,.18859649122807
0,1,-.818,4.037,1152,0,5640,-.17659649122807,57,-.64140350877193
0,1,-.808,9.231,1152,0,5640,-.17659649122807,57,-.63140350877193
0,0,-.748,8.276,1152,0,5640,-.17659649122807,57,-.57140350877193
0,1,.012,17.085,1152,0,5640,-.17659649122807,57,.18859649122807
0,0,-.448,13,1152,0,5640,-.17659649122807,57,-.27140350877193
0,1,.592,22.373,1152,0,5640,-.17659649122807,57,.76859649122807
0,0,1.092,11.281,1152,0,5640,-.17659649122807,57,1.26859649122807
0,0,-.848,11.11,1152,0,5640,-.17659649122807,57,-.67140350877193
0,1,-.938,2.215,1152,0,5640,-.17659649122807,57,-.76140350877193
0,0,-.068,19.515,1152,0,5640,-.17659649122807,57,.10859649122807
0,0,-.308,16.212,1152,0,5640,-.17659649122807,57,-.13140350877193
0,0,-.078,13.876,1152,0,5640,-.17659649122807,57,.0985964912280702
0,1,.202,.614,1152,0,5640,-.17659649122807,57,.37859649122807
0,0,-.348,11.116,1152,0,5640,-.17659649122807,57,-.17140350877193
0,0,.892,23.525,1152,0,5640,-.17659649122807,57,1.06859649122807
0,0,-1.138,8.389,1152,0,5640,-.17659649122807,57,-.96140350877193
0,0,.252,9.056,1152,0,5640,-.17659649122807,57,.42859649122807
0,0,-.268,14.699,1152,0,5640,-.17659649122807,57,-.0914035087719298
0,0,.572,15.758,1152,0,5640,-.17659649122807,57,.74859649122807
0,0,.182,.718,1152,0,5640,-.17659649122807,57,.35859649122807
0,1,-.078,15.058,1152,0,5640,-.17659649122807,57,.0985964912280702
0,1,.022,4.067,1152,0,5640,-.17659649122807,57,.19859649122807
0,1,.132,11.902,1152,0,5640,-.17659649122807,57,.30859649122807
0,1,-.588,5.915,1152,0,5640,-.17659649122807,57,-.41140350877193
0,0,-.358,9.314,1152,0,5640,-.17659649122807,57,-.18140350877193
0,0,-.108,23.323,1152,0,5640,-.17659649122807,57,.0685964912280702
1,1,.292,22.587,720,1,5650,.0224444444444445,45,.269555555555555
1,0,-.948,7.633,720,1,5650,.0224444444444445,45,-.970444444444444
1,1,-.758,8.49,720,1,5650,.0224444444444445,45,-.780444444444444
1,1,.482,4.682,720,1,5650,.0224444444444445,45,.459555555555555
0,0,-.238,14.866,720,1,5650,.0224444444444445,45,-.260444444444444
1,1,.152,23.38,720,1,5650,.0224444444444445,45,.129555555555556
0,1,1.262,22.067,720,1,5650,.0224444444444445,45,1.23955555555556
1,1,.812,5.191,720,1,5650,.0224444444444445,45,.789555555555556
1,1,1.072,4.527,720,1,5650,.0224444444444445,45,1.04955555555556
1,1,-.618,3.422,720,1,5650,.0224444444444445,45,-.640444444444444
1,0,-.048,8.034,720,1,5650,.0224444444444445,45,-.0704444444444445
1,0,-.838,6.552,720,1,5650,.0224444444444445,45,-.860444444444444
1,1,.092,12.125,720,1,5650,.0224444444444445,45,.0695555555555555
1,0,-.508,4.275,720,1,5650,.0224444444444445,45,-.530444444444444
1,1,.052,15.026,720,1,5650,.0224444444444445,45,.0295555555555555
1,1,.292,22.924,720,1,5650,.0224444444444445,45,.269555555555555
1,1,1.252,13.331,720,1,5650,.0224444444444445,45,1.22955555555556
0,1,-.748,16.641,720,1,5650,.0224444444444445,45,-.770444444444444
1,1,-.768,20.907,720,1,5650,.0224444444444445,45,-.790444444444445
1,1,-.088,12.525,720,1,5650,.0224444444444445,45,-.110444444444444
1,1,-.578,10.527,720,1,5650,.0224444444444445,45,-.600444444444444
1,1,.872,17.991,720,1,5650,.0224444444444445,45,.849555555555556
1,0,-.868,17.392,720,1,5650,.0224444444444445,45,-.890444444444444
1,1,-.868,19.762,720,1,5650,.0224444444444445,45,-.890444444444444
1,1,-.528,13.835,720,1,5650,.0224444444444445,45,-.550444444444445
1,1,-.198,19.858,720,1,5650,.0224444444444445,45,-.220444444444444
1,1,-.288,8.526,720,1,5650,.0224444444444445,45,-.310444444444444
1,0,-.378,22.974,720,1,5650,.0224444444444445,45,-.400444444444444
1,1,.152,16.722,720,1,5650,.0224444444444445,45,.129555555555556
1,0,-.358,19.312,720,1,5650,.0224444444444445,45,-.380444444444444
1,1,.302,9.117,720,1,5650,.0224444444444445,45,.279555555555556
1,1,-.688,4.294,720,1,5650,.0224444444444445,45,-.710444444444444
0,1,1.262,8.507,720,1,5650,.0224444444444445,45,1.23955555555556
0,1,.922,12.438,720,1,5650,.0224444444444445,45,.899555555555556
1,1,1.512,13.508,720,1,5650,.0224444444444445,45,1.48955555555556
1,1,-1.538,8.368,720,1,5650,.0224444444444445,45,-1.56044444444444
1,1,.482,10.519,720,1,5650,.0224444444444445,45,.459555555555555
1,1,-.318,10.958,720,1,5650,.0224444444444445,45,-.340444444444444
1,1,1.302,18.266,720,1,5650,.0224444444444445,45,1.27955555555556
1,1,1.422,17.392,720,1,5650,.0224444444444445,45,1.39955555555556
1,0,-.038,23.28,720,1,5650,.0224444444444445,45,-.0604444444444445
1,0,-.468,22.229,720,1,5650,.0224444444444445,45,-.490444444444445
1,0,-1.208,20.789,720,1,5650,.0224444444444445,45,-1.23044444444444
